job_id,job_title,company_name,location,city,state,industry,job_position,experience,source
MON0307,"Assistant Vice President, Copywriter, Marketing",Genpact,"Gurugram, Gurugram",,,Marketing,Executive,Fresher,Monster
MON0308,Product Owner - Marketing automation B2B & HCP,Sanofi,Hyderabad,,,Marketing,Mid,5 - 7 Years,Monster
MON0309,Sales Executive/Marketing,Impact Hr  Km Solutions,Nashik,,,Marketing,Mid,1 - 3 Years,Monster
MON0310,Digital Marketing Manager,Parameshwari Shanmugam (Proprietor Of Dheehire Consultancy Services),Bengaluru,,,Marketing,Manager,2 - 10 Years,Monster
MON0311,field marketing,Sudesh Rani (Proprietor of Makkar Institute),Ludhiana,,,Marketing,Mid,1 - 5 Years,Monster
MON0312,Project Assistant - Level III - Marketing,Cummins India Limited,Pune,,,Marketing,Senior,5 - 8 Years,Monster
MON0313,Marketing and Solution Analyst,Aspire Systems India Private Limited,Chennai,,,Marketing,Mid,2 - 7 Years,Monster
MON0314,Field Marketing Manager,HCL Technologies Limited,Bengaluru,,,Marketing,Manager,3 - 5 Years,Monster
MON0315,SAP Marketing – Emarsys Cloud Consultant,Infosys Limited,Pune,,,Cloud,Mid,3 - 8 Years,Monster
MON0316,Salesforce Marketing Cloud Developer / Salesforce Omni Studio,Tata Consultancy Services Limited,Hyderabad,,,Cloud,Mid,5 - 10 Years,Monster
MON0317,Portfolio Marketing Manager,Capgemini Technology Services India Limited,Mumbai,,,Marketing,Manager,8 - 10 Years,Monster
MON0318,Human Resource Intern,Alkem Laboratories Ltd,Mumbai,,,Other,Intern,0 - 1 Years,Monster
MON0319,Trainee/ Intern - IT Recruitment (Work from Home),Vaishali Sainath Navle (Proprietor Of Axim Digitech),"Thane, Navi Mumbai, Mumbai City",,,Artificial Intelligence / Machine Learning,Intern,INR 0.5 - 1.5 LPA,Monster
MON0320,HR Intern,Violet Infosystems Private Limited,"Mumbai City, Mumbai",,,Human Resources,Intern,0 - 2 Years,Monster
MON0321,Team Lead - Intern,Amazon Development Centre (India) Private Limited,Mumbai,,,Other,Intern,Fresher,Monster
MON0322,Intern,Deutsche Bank,"Mumbai, India",,,Other,Intern,Fresher,Monster
MON0323,Intern - Marketing,ToothSi,"Mumbai City, Mumbai",,,Marketing,Intern,0 - 1 Years,Monster
MON0324,"Intern, Forensic Investigations and Intelligence",Kroll Associates India Private Limited,Mumbai,,,Other,Intern,0 - 2 Years,Monster
